STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN,AWND
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120527,0,36.1,20,4.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120528,0,35,22.8,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120529,0,29.4,14.4,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120530,0,21.7,8.3,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120531,16,15.6,8.3,4.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120601,4.3,12.2,8.9,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120602,0,23.3,8.3,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120603,0,26.1,11.7,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120604,0,25,12.8,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120605,0,22.2,11.1,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120606,0,24.4,8.3,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120607,0,26.7,9.4,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120608,0,29.4,9.4,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120609,0,32.2,16.7,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120610,0,33.3,17.8,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120611,0,31.7,20,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120612,0,23.9,10,5.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120613,0,24.4,8.3,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120614,0,30,11.1,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120615,0,32.8,16.1,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120616,1.8,33.9,18.9,4.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120617,6.4,27.8,19.4,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120618,0,33.3,18.3,6.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120619,0,33.9,23.9,5.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120620,0,33.9,22.2,5.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120621,7.4,30.6,17.8,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120622,0,26.7,15.6,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120623,0,30,15,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120624,0,31.7,19.4,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120625,0,26.1,13.9,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120626,0,28.9,11.1,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120627,0,32.8,12.8,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120628,0,37.8,22.8,4.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120629,13.5,30.6,19.4,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120630,5.8,31.7,20,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120701,0,33.3,20.6,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120702,0,33.9,19.4,1.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120703,0,34.4,23.3,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120704,0,37.8,24.4,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120705,0,37.8,23.9,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120706,0,38.9,25,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120707,0,37.2,22.8,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120708,0,31.7,18.3,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120709,0,31.7,15.6,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120710,0,31.7,16.7,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120711,0,31.7,17.8,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120712,0,33.3,18.9,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120713,0,35,22.2,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120714,53.6,33.3,20.6,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120715,0,32.8,20.6,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120716,0,35,20,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120717,0,36.7,23.9,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120718,3.6,34.4,23.9,1.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120719,52.3,27.8,21.1,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120720,0.5,28.9,18.3,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120721,0,29.4,16.1,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120722,0,30.6,21.1,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120723,4.6,34.4,22.8,4.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120724,18.8,27.8,21.1,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120725,0,33.3,21.1,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120726,19.8,29.4,20,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120727,0.8,28.3,18.9,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120728,0,27.8,17.2,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120729,0,28.9,14.4,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120730,0,31.1,21.1,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120731,10.7,28.3,18.3,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120801,0,28.3,16.1,1.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120802,0,31.7,18.3,1.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120803,0,33.3,21.1,1.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120804,34.3,32.2,21.1,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120805,11.9,26.1,16.1,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120806,0,27.2,12.2,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120807,0,30,16.1,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120808,0,30,18.9,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120809,2.5,22.2,16.1,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120810,1.8,18.9,14.4,6.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120811,6.1,22.8,13.9,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120812,0,24.4,12.2,1.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120813,23.9,20,16.7,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120814,0.3,26.1,15.6,1.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120815,0,28.3,17.2,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120816,11.9,22.2,17.2,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120817,0,22.2,11.1,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120818,0,23.9,8.3,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120819,0,25,12.8,1.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120820,9.7,24.4,12.8,0.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120821,0,25,11.1,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120822,0,26.7,11.1,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120823,0,29.4,14.4,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120824,0,31.1,18.3,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120825,0,32.2,19.4,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120826,7.6,30.6,18.9,2.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120827,23.6,27.8,17.2,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120828,0,27.2,14.4,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120829,0,27.8,13.9,0.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120830,0,28.9,13.9,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120831,0,32.2,17.8,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120901,0,26.7,22.2,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120902,0,27.8,20.6,4.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120903,0,32.2,20,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120904,4.6,30,21.1,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120905,12.4,26.1,18.9,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120906,0,27.8,16.7,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120907,4.1,27.8,15,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120908,0.5,20,12.8,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120909,7.9,22.2,10,2.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120910,0,23.3,8.9,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120911,0,27.2,10.6,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120912,0,28.9,13.3,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120913,3.6,26.7,13.9,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120914,2,22.2,10.6,2.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120915,0,24.4,9.4,0.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120916,0,24.4,8.9,1.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120917,0.3,23.9,12.2,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120918,9.7,16.7,8.3,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120919,0,20.6,5.6,4.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120920,0,20.6,10,3.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120921,3.3,19.4,8.3,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120922,3.3,12.8,6.1,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120923,0,13.9,4.4,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120924,0,19.4,2.8,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120925,0,22.2,10,3.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120926,0,21.7,11.7,3.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120927,0,21.7,7.8,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120928,0,20.6,8.9,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120929,0,21.7,5.6,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20120930,0,20,5,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121001,0,18.3,5.6,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121002,0,20.6,10.6,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121003,1.3,16.7,13.3,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121004,2.8,26.7,11.7,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121005,0.8,13.3,4.4,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121006,0,7.8,1.1,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121007,3.6,8.9,1.7,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121008,0,13.3,-0.6,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121009,4.3,17.8,5,5.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121010,4.1,10,2.2,4.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121011,0,17.2,1.1,6.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121012,0.3,11.7,2.8,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121013,15,18.9,5,5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121014,20.1,22.8,10,7.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121015,0.8,11.7,2.2,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121016,0,17.8,1.1,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121017,6.1,21.7,13.3,7.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121018,15.2,14.4,6.7,6.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121019,17.8,9.4,6.7,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121020,1.5,13.3,4.4,3.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121021,0,18.3,1.7,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121022,0.5,20,9.4,3.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121023,0.3,20,15,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121024,0,25.6,16.1,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121025,3,25.6,8.9,7.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121026,5.6,9.4,2.8,5.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121027,0,10.6,0.6,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121028,0,8.9,0.6,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121029,0,9.4,1.7,8.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121030,5.8,6.7,4.4,11.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121031,2.8,6.7,3.9,6.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121101,0,10,0,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121102,0.5,8.3,-1.1,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121103,0,6.7,-2.8,1.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121104,0,6.7,-2.8,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121105,0,7.2,-6.1,0.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121106,0,8.3,-5.6,2.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121107,0,10,-0.6,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121108,0,7.2,-3.3,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121109,0,15,-0.6,3.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121110,0,19.4,11.7,5.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121111,0,20.6,13.3,9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121112,5.8,13.3,0,6.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121113,0,3.9,-3.9,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121114,0,5,-4.4,2.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121115,0,8.3,-5,0.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121116,0,12.2,-4.4,0.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121117,0,12.2,-3.9,1.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121118,0,13.9,0.6,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121119,0,14.4,1.7,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121120,0.3,11.7,3.9,1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121121,0,12.2,2.8,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121122,0,16.1,5.6,5.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121123,0,12.2,0,8.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121124,0,0,-4.4,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121125,0,5.6,-2.8,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121126,0,3.3,-5,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121127,0,2.8,-3.3,1.8
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121128,0,5.6,-3.9,3.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121129,0,10,-1.1,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121130,0,11.1,2.8,2.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121201,0,16.1,0,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121202,3,15.6,6.1,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121203,0.3,18.3,8.3,5.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121204,19.1,17.8,3.9,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121205,0,5.6,-1.7,3.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121206,0,5.6,-1.1,4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121207,2.5,7.8,5,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121208,1.5,6.1,1.1,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121209,1,6.1,1.1,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121210,3.6,5,-0.6,4.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121211,3.6,0.6,-3.3,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121212,0,6.1,-4.4,3.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121213,0,8.3,-1.1,5.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121214,0,9.4,-1.7,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121215,3.6,10.6,1.7,4.9
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121216,0.3,10.6,3.9,4.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121217,0,5,2.2,2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121218,0.5,3.9,-1.7,3.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121219,0,6.1,2.8,2.5
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121220,26.2,10.6,0.6,8.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121221,11.4,2.2,-0.6,12.1
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121222,0,0,-5.6,4.4
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121223,0,2.2,-8.3,1.3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121224,0,1.1,-3.3,2.7
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121225,0,1.1,-7.8,3
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121226,4.6,-1.1,-3.9,6.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121227,0,0.6,-4.4,1.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121228,2.5,-0.6,-3.3,2.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121229,3.6,-0.6,-2.2,3.2
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121230,0,-2.2,-9.4,4.6
GHCND:USW00014848,SOUTH BEND AIRPORT IN US,20121231,0,2.2,-2.8,5.9
